event_id,event_time,event_time_utc,event_time_china,title,content,source,asset_symbol,binance_spot_symbol,binance_futures_symbol,event_type,event_subtype,source_type,direction_hint,importance,data_provider,market_type,symbol_used,raw_backtest_mode,price_target_t0_utc,price_target_t0_china,price_target_1h_utc,price_target_1h_china,price_target_4h_utc,price_target_4h_china,price_target_24h_utc,price_target_24h_china,price_target_72h_utc,price_target_72h_china,asset_price_t0_kline_time_utc,asset_price_t0_kline_time_china,asset_price_1h_kline_time_utc,asset_price_1h_kline_time_china,asset_price_4h_kline_time_utc,asset_price_4h_kline_time_china,asset_price_24h_kline_time_utc,asset_price_24h_kline_time_china,asset_price_72h_kline_time_utc,asset_price_72h_kline_time_china,btc_price_t0_kline_time_utc,btc_price_t0_kline_time_china,btc_price_1h_kline_time_utc,btc_price_1h_kline_time_china,btc_price_4h_kline_time_utc,btc_price_4h_kline_time_china,btc_price_24h_kline_time_utc,btc_price_24h_kline_time_china,btc_price_72h_kline_time_utc,btc_price_72h_kline_time_china,eth_price_t0_kline_time_utc,eth_price_t0_kline_time_china,eth_price_1h_kline_time_utc,eth_price_1h_kline_time_china,eth_price_4h_kline_time_utc,eth_price_4h_kline_time_china,eth_price_24h_kline_time_utc,eth_price_24h_kline_time_china,eth_price_72h_kline_time_utc,eth_price_72h_kline_time_china,asset_price_t0,asset_price_1h,asset_price_4h,asset_price_24h,asset_price_72h,btc_price_t0,btc_price_1h,btc_price_4h,btc_price_24h,btc_price_72h,eth_price_t0,eth_price_1h,eth_price_4h,eth_price_24h,eth_price_72h,asset_return_1h,asset_return_4h,asset_return_24h,asset_return_72h,btc_return_1h,btc_return_4h,btc_return_24h,btc_return_72h,eth_return_1h,eth_return_4h,eth_return_24h,eth_return_72h,abnormal_vs_btc_1h,abnormal_vs_btc_4h,abnormal_vs_btc_24h,abnormal_vs_btc_72h,abnormal_vs_eth_1h,abnormal_vs_eth_4h,abnormal_vs_eth_24h,abnormal_vs_eth_72h,status,skip_reason
cand_00011,2026-05-19 10:23:18 UTC+8,2026-05-19T02:23:18Z,2026-05-19 10:23:18 UTC+8,黑客攻击Monad Echo协议，损失约7600万美元,,webhook,ETH,ETHUSDT,ETHUSDT,hack_security,,,,,binance,spot,ETHUSDT,published_after_event,2026-05-19T02:23:18Z,2026-05-19 10:23:18 UTC+8,2026-05-19T03:23:18Z,2026-05-19 11:23:18 UTC+8,2026-05-19T06:23:18Z,2026-05-19 14:23:18 UTC+8,2026-05-20T02:23:18Z,2026-05-20 10:23:18 UTC+8,2026-05-22T02:23:18Z,2026-05-22 10:23:18 UTC+8,2026-05-19T02:24:00Z,2026-05-19 10:24:00 UTC+8,2026-05-19T03:24:00Z,2026-05-19 11:24:00 UTC+8,2026-05-19T06:24:00Z,2026-05-19 14:24:00 UTC+8,2026-05-20T02:24:00Z,2026-05-20 10:24:00 UTC+8,2026-05-22T02:24:00Z,2026-05-22 10:24:00 UTC+8,2026-05-19T02:24:00Z,2026-05-19 10:24:00 UTC+8,2026-05-19T03:24:00Z,2026-05-19 11:24:00 UTC+8,2026-05-19T06:24:00Z,2026-05-19 14:24:00 UTC+8,2026-05-20T02:24:00Z,2026-05-20 10:24:00 UTC+8,2026-05-22T02:24:00Z,2026-05-22 10:24:00 UTC+8,2026-05-19T02:24:00Z,2026-05-19 10:24:00 UTC+8,2026-05-19T03:24:00Z,2026-05-19 11:24:00 UTC+8,2026-05-19T06:24:00Z,2026-05-19 14:24:00 UTC+8,2026-05-20T02:24:00Z,2026-05-20 10:24:00 UTC+8,2026-05-22T02:24:00Z,2026-05-22 10:24:00 UTC+8,2135.46,2127.37,2134.18,2115.74,2136.46,76990.15,76719.44,76970.01,76877.83,77656.71,2135.46,2127.37,2134.18,2115.74,2136.46,-0.0037884109278563116,-0.000599402470662147,-0.00923454431363746,0.0004682831802047538,-0.0035161640807297445,-0.00026159190493846296,-0.001458887922675678,0.008657730891549198,-0.0037884109278563116,-0.000599402470662147,-0.00923454431363746,0.0004682831802047538,-0.0002722468471265671,-0.00033781056572368406,-0.007775656390961783,-0.008189447711344444,0.0,0.0,0.0,0.0,ok,
cand_00016,2026-05-19 10:12:50 UTC+8,2026-05-19T02:12:50Z,2026-05-19 10:12:50 UTC+8,"5/18 Ethereum ETF Net Flow: $-84.14m
$ETHA (BlackRock): –$55.40m
$FETH (Fidelity): –$14.70m
$ETHW (Bitwise): $0.00m
$TET",,webhook,ETH,ETHUSDT,ETHUSDT,staking_governance,,,,,binance,spot,ETHUSDT,published_after_event,2026-05-19T02:12:50Z,2026-05-19 10:12:50 UTC+8,2026-05-19T03:12:50Z,2026-05-19 11:12:50 UTC+8,2026-05-19T06:12:50Z,2026-05-19 14:12:50 UTC+8,2026-05-20T02:12:50Z,2026-05-20 10:12:50 UTC+8,2026-05-22T02:12:50Z,2026-05-22 10:12:50 UTC+8,2026-05-19T02:13:00Z,2026-05-19 10:13:00 UTC+8,2026-05-19T03:13:00Z,2026-05-19 11:13:00 UTC+8,2026-05-19T06:13:00Z,2026-05-19 14:13:00 UTC+8,2026-05-20T02:13:00Z,2026-05-20 10:13:00 UTC+8,2026-05-22T02:13:00Z,2026-05-22 10:13:00 UTC+8,2026-05-19T02:13:00Z,2026-05-19 10:13:00 UTC+8,2026-05-19T03:13:00Z,2026-05-19 11:13:00 UTC+8,2026-05-19T06:13:00Z,2026-05-19 14:13:00 UTC+8,2026-05-20T02:13:00Z,2026-05-20 10:13:00 UTC+8,2026-05-22T02:13:00Z,2026-05-22 10:13:00 UTC+8,2026-05-19T02:13:00Z,2026-05-19 10:13:00 UTC+8,2026-05-19T03:13:00Z,2026-05-19 11:13:00 UTC+8,2026-05-19T06:13:00Z,2026-05-19 14:13:00 UTC+8,2026-05-20T02:13:00Z,2026-05-20 10:13:00 UTC+8,2026-05-22T02:13:00Z,2026-05-22 10:13:00 UTC+8,2124.71,2127.9,2136.48,2112.3,2138.18,76686.14,76772.15,77000.0,76765.08,77669.97,2124.71,2127.9,2136.48,2112.3,2138.18,0.0015013813649862318,0.005539579519087345,-0.005840797097015571,0.0063396887104592015,0.0011215846827079545,0.004092786519180658,0.001029390708673139,0.01282930657352166,0.0015013813649862318,0.005539579519087345,-0.005840797097015571,0.0063396887104592015,0.00037979668227827723,0.0014467929999066875,-0.00687018780568871,-0.006489617863062458,0.0,0.0,0.0,0.0,ok,
cand_00020,2026-05-19 10:00:40 UTC+8,2026-05-19T02:00:40Z,2026-05-19 10:00:40 UTC+8,The XRP Asian Breakout: Japan And South Korea Lead The Charge | Bitcoinist.com,,news:bitcoinist,BNB,BNBUSDT,BNBUSDT,hack_security,,,,,binance,spot,BNBUSDT,published_after_event,2026-05-19T02:00:40Z,2026-05-19 10:00:40 UTC+8,2026-05-19T03:00:40Z,2026-05-19 11:00:40 UTC+8,2026-05-19T06:00:40Z,2026-05-19 14:00:40 UTC+8,2026-05-20T02:00:40Z,2026-05-20 10:00:40 UTC+8,2026-05-22T02:00:40Z,2026-05-22 10:00:40 UTC+8,2026-05-19T02:01:00Z,2026-05-19 10:01:00 UTC+8,2026-05-19T03:01:00Z,2026-05-19 11:01:00 UTC+8,2026-05-19T06:01:00Z,2026-05-19 14:01:00 UTC+8,2026-05-20T02:01:00Z,2026-05-20 10:01:00 UTC+8,2026-05-22T02:01:00Z,2026-05-22 10:01:00 UTC+8,2026-05-19T02:01:00Z,2026-05-19 10:01:00 UTC+8,2026-05-19T03:01:00Z,2026-05-19 11:01:00 UTC+8,2026-05-19T06:01:00Z,2026-05-19 14:01:00 UTC+8,2026-05-20T02:01:00Z,2026-05-20 10:01:00 UTC+8,2026-05-22T02:01:00Z,2026-05-22 10:01:00 UTC+8,2026-05-19T02:01:00Z,2026-05-19 10:01:00 UTC+8,2026-05-19T03:01:00Z,2026-05-19 11:01:00 UTC+8,2026-05-19T06:01:00Z,2026-05-19 14:01:00 UTC+8,2026-05-20T02:01:00Z,2026-05-20 10:01:00 UTC+8,2026-05-22T02:01:00Z,2026-05-22 10:01:00 UTC+8,642.98,641.49,643.77,640.21,659.37,76685.26,76595.83,76905.13,76796.01,77670.34,2125.32,2122.87,2134.17,2113.61,2136.71,-0.0023173349093285056,0.0012286540794426148,-0.0043080655696911,0.025490684002612785,-0.0011661954331249058,0.002867174213140977,0.0014442149638664858,0.012845754190570657,-0.0011527675832346818,0.004164078821071504,-0.00550975853048008,0.005359192968588111,-0.0011511394762035998,-0.0016385201336983624,-0.0057522805335575855,0.012644929812042127,-0.0011645673260938239,-0.0029354247416288892,0.0012016929607889804,0.020131491034024673,ok,
cand_00038,2026-05-19 09:30:00 UTC+8,2026-05-19T01:30:00Z,2026-05-19 09:30:00 UTC+8,星球早讯,,news:odaily_exchange_gap,BTC,BTCUSDT,BTCUSDT,hack_security,,,,,binance,spot,BTCUSDT,published_after_event,2026-05-19T01:30:00Z,2026-05-19 09:30:00 UTC+8,2026-05-19T02:30:00Z,2026-05-19 10:30:00 UTC+8,2026-05-19T05:30:00Z,2026-05-19 13:30:00 UTC+8,2026-05-20T01:30:00Z,2026-05-20 09:30:00 UTC+8,2026-05-22T01:30:00Z,2026-05-22 09:30:00 UTC+8,2026-05-19T01:30:00Z,2026-05-19 09:30:00 UTC+8,2026-05-19T02:30:00Z,2026-05-19 10:30:00 UTC+8,2026-05-19T05:30:00Z,2026-05-19 13:30:00 UTC+8,2026-05-20T01:30:00Z,2026-05-20 09:30:00 UTC+8,2026-05-22T01:30:00Z,2026-05-22 09:30:00 UTC+8,2026-05-19T01:30:00Z,2026-05-19 09:30:00 UTC+8,2026-05-19T02:30:00Z,2026-05-19 10:30:00 UTC+8,2026-05-19T05:30:00Z,2026-05-19 13:30:00 UTC+8,2026-05-20T01:30:00Z,2026-05-20 09:30:00 UTC+8,2026-05-22T01:30:00Z,2026-05-22 09:30:00 UTC+8,2026-05-19T01:30:00Z,2026-05-19 09:30:00 UTC+8,2026-05-19T02:30:00Z,2026-05-19 10:30:00 UTC+8,2026-05-19T05:30:00Z,2026-05-19 13:30:00 UTC+8,2026-05-20T01:30:00Z,2026-05-20 09:30:00 UTC+8,2026-05-22T01:30:00Z,2026-05-22 09:30:00 UTC+8,76693.99,76787.53,76822.24,76615.59,77473.44,76693.99,76787.53,76822.24,76615.59,77473.44,2125.15,2129.56,2129.96,2105.75,2130.43,0.0012196522830536516,0.0016722301186833377,-0.0010222443766455536,0.010163117083880957,0.0012196522830536516,0.0016722301186833377,-0.0010222443766455536,0.010163117083880957,0.002075147636637409,0.002263369644495583,-0.009128767381126113,0.0024845305037290988,0.0,0.0,0.0,0.0,-0.0008554953535837573,-0.0005911395258122454,0.00810652300448056,0.007678586580151858,ok,
cand_00047,2026-05-19 09:19:01 UTC+8,2026-05-19T01:19:01Z,2026-05-19 09:19:01 UTC+8,Lookonchain：过去4天内发生3起重大黑客攻击事件,,webhook,ETH,ETHUSDT,ETHUSDT,hack_security,,,,,binance,spot,ETHUSDT,published_after_event,2026-05-19T01:19:01Z,2026-05-19 09:19:01 UTC+8,2026-05-19T02:19:01Z,2026-05-19 10:19:01 UTC+8,2026-05-19T05:19:01Z,2026-05-19 13:19:01 UTC+8,2026-05-20T01:19:01Z,2026-05-20 09:19:01 UTC+8,2026-05-22T01:19:01Z,2026-05-22 09:19:01 UTC+8,2026-05-19T01:20:00Z,2026-05-19 09:20:00 UTC+8,2026-05-19T02:20:00Z,2026-05-19 10:20:00 UTC+8,2026-05-19T05:20:00Z,2026-05-19 13:20:00 UTC+8,2026-05-20T01:20:00Z,2026-05-20 09:20:00 UTC+8,2026-05-22T01:20:00Z,2026-05-22 09:20:00 UTC+8,2026-05-19T01:20:00Z,2026-05-19 09:20:00 UTC+8,2026-05-19T02:20:00Z,2026-05-19 10:20:00 UTC+8,2026-05-19T05:20:00Z,2026-05-19 13:20:00 UTC+8,2026-05-20T01:20:00Z,2026-05-20 09:20:00 UTC+8,2026-05-22T01:20:00Z,2026-05-22 09:20:00 UTC+8,2026-05-19T01:20:00Z,2026-05-19 09:20:00 UTC+8,2026-05-19T02:20:00Z,2026-05-19 10:20:00 UTC+8,2026-05-19T05:20:00Z,2026-05-19 13:20:00 UTC+8,2026-05-20T01:20:00Z,2026-05-20 09:20:00 UTC+8,2026-05-22T01:20:00Z,2026-05-22 09:20:00 UTC+8,2130.19,2129.73,2126.77,2114.48,2131.9,76967.2,76813.65,76755.68,76880.73,77513.37,2130.19,2129.73,2126.77,2114.48,2131.9,-0.00021594317877748903,-0.0016054905900413363,-0.007374928996943919,0.0008027452950205571,-0.0019950056647507486,-0.0027481836418631334,-0.0011234655801432014,0.007096139654294342,-0.00021594317877748903,-0.0016054905900413363,-0.007374928996943919,0.0008027452950205571,0.0017790624859732596,0.001142693051821797,-0.006251463416800718,-0.006293394359273785,0.0,0.0,0.0,0.0,ok,
cand_00053,2026-05-19 09:11:27 UTC+8,2026-05-19T01:11:27Z,2026-05-19 09:11:27 UTC+8,Bitcoin Whales Defy $77K Drop as Large Wallets Surge 11%,,news:coinpedia,BTC,BTCUSDT,BTCUSDT,halving,,,,,binance,spot,BTCUSDT,published_after_event,2026-05-19T01:11:27Z,2026-05-19 09:11:27 UTC+8,2026-05-19T02:11:27Z,2026-05-19 10:11:27 UTC+8,2026-05-19T05:11:27Z,2026-05-19 13:11:27 UTC+8,2026-05-20T01:11:27Z,2026-05-20 09:11:27 UTC+8,2026-05-22T01:11:27Z,2026-05-22 09:11:27 UTC+8,2026-05-19T01:12:00Z,2026-05-19 09:12:00 UTC+8,2026-05-19T02:12:00Z,2026-05-19 10:12:00 UTC+8,2026-05-19T05:12:00Z,2026-05-19 13:12:00 UTC+8,2026-05-20T01:12:00Z,2026-05-20 09:12:00 UTC+8,2026-05-22T01:12:00Z,2026-05-22 09:12:00 UTC+8,2026-05-19T01:12:00Z,2026-05-19 09:12:00 UTC+8,2026-05-19T02:12:00Z,2026-05-19 10:12:00 UTC+8,2026-05-19T05:12:00Z,2026-05-19 13:12:00 UTC+8,2026-05-20T01:12:00Z,2026-05-20 09:12:00 UTC+8,2026-05-22T01:12:00Z,2026-05-22 09:12:00 UTC+8,2026-05-19T01:12:00Z,2026-05-19 09:12:00 UTC+8,2026-05-19T02:12:00Z,2026-05-19 10:12:00 UTC+8,2026-05-19T05:12:00Z,2026-05-19 13:12:00 UTC+8,2026-05-20T01:12:00Z,2026-05-20 09:12:00 UTC+8,2026-05-22T01:12:00Z,2026-05-22 09:12:00 UTC+8,77107.31,76677.34,76883.48,76848.11,77425.41,77107.31,76677.34,76883.48,76848.11,77425.41,2136.24,2124.11,2132.43,2114.69,2130.16,-0.005576254702699401,-0.00290283761682264,-0.003361548989324059,0.0041254194965432145,-0.005576254702699401,-0.00290283761682264,-0.003361548989324059,0.0041254194965432145,-0.00567820095120386,-0.001783507471070589,-0.01008781784818169,-0.0028461221585589502,0.0,0.0,0.0,0.0,0.00010194624850445866,-0.001119330145752051,0.006726268858857631,0.006971541655102165,ok,
cand_00064,2026-05-19 09:00:20 UTC+8,2026-05-19T01:00:20Z,2026-05-19 09:00:20 UTC+8,"🔥 BULLISH: Bitwise announces it will hold $HYPE on its balance sheet, allocating 10% of its Hyperliquid ETF (BHYP) manag",,webhook,HYPE,,HYPEUSDT,institutional_flow,,,,,binance,futures,HYPEUSDT,published_after_event,2026-05-19T01:00:20Z,2026-05-19 09:00:20 UTC+8,2026-05-19T02:00:20Z,2026-05-19 10:00:20 UTC+8,2026-05-19T05:00:20Z,2026-05-19 13:00:20 UTC+8,2026-05-20T01:00:20Z,2026-05-20 09:00:20 UTC+8,2026-05-22T01:00:20Z,2026-05-22 09:00:20 UTC+8,2026-05-19T01:01:00Z,2026-05-19 09:01:00 UTC+8,2026-05-19T02:01:00Z,2026-05-19 10:01:00 UTC+8,2026-05-19T05:01:00Z,2026-05-19 13:01:00 UTC+8,2026-05-20T01:01:00Z,2026-05-20 09:01:00 UTC+8,2026-05-22T01:01:00Z,2026-05-22 09:01:00 UTC+8,2026-05-19T01:01:00Z,2026-05-19 09:01:00 UTC+8,2026-05-19T02:01:00Z,2026-05-19 10:01:00 UTC+8,2026-05-19T05:01:00Z,2026-05-19 13:01:00 UTC+8,2026-05-20T01:01:00Z,2026-05-20 09:01:00 UTC+8,2026-05-22T01:01:00Z,2026-05-22 09:01:00 UTC+8,2026-05-19T01:01:00Z,2026-05-19 09:01:00 UTC+8,2026-05-19T02:01:00Z,2026-05-19 10:01:00 UTC+8,2026-05-19T05:01:00Z,2026-05-19 13:01:00 UTC+8,2026-05-20T01:01:00Z,2026-05-20 09:01:00 UTC+8,2026-05-22T01:01:00Z,2026-05-22 09:01:00 UTC+8,47.984,47.175,47.556,47.425,57.619,77083.58,76685.26,76914.03,76768.93,77373.92,2133.61,2125.32,2133.96,2109.69,2129.0,-0.01685978659553189,-0.008919639879960028,-0.011649716572190827,0.2007960986995665,-0.005167378058984928,-0.002199560528973965,-0.004081932883760797,0.003766560919977957,-0.003885433607829003,0.00016404122590341075,-0.011211046067463148,-0.0021606572897577836,-0.011692408536546961,-0.0067200793509860635,-0.00756778368843003,0.19702953777958854,-0.012974352987702886,-0.00908368110586344,-0.00043867050472767843,0.20295675598932428,ok,
cand_00065,2026-05-19 09:00:03 UTC+8,2026-05-19T01:00:03Z,2026-05-19 09:00:03 UTC+8,黄金白银小幅反弹，加密波动率下降，BVIX日内跌幅0.54%,,news:odaily_exchange_gap,BTC,BTCUSDT,BTCUSDT,token_unlock,,,,,binance,spot,BTCUSDT,published_after_event,2026-05-19T01:00:03Z,2026-05-19 09:00:03 UTC+8,2026-05-19T02:00:03Z,2026-05-19 10:00:03 UTC+8,2026-05-19T05:00:03Z,2026-05-19 13:00:03 UTC+8,2026-05-20T01:00:03Z,2026-05-20 09:00:03 UTC+8,2026-05-22T01:00:03Z,2026-05-22 09:00:03 UTC+8,2026-05-19T01:01:00Z,2026-05-19 09:01:00 UTC+8,2026-05-19T02:01:00Z,2026-05-19 10:01:00 UTC+8,2026-05-19T05:01:00Z,2026-05-19 13:01:00 UTC+8,2026-05-20T01:01:00Z,2026-05-20 09:01:00 UTC+8,2026-05-22T01:01:00Z,2026-05-22 09:01:00 UTC+8,2026-05-19T01:01:00Z,2026-05-19 09:01:00 UTC+8,2026-05-19T02:01:00Z,2026-05-19 10:01:00 UTC+8,2026-05-19T05:01:00Z,2026-05-19 13:01:00 UTC+8,2026-05-20T01:01:00Z,2026-05-20 09:01:00 UTC+8,2026-05-22T01:01:00Z,2026-05-22 09:01:00 UTC+8,2026-05-19T01:01:00Z,2026-05-19 09:01:00 UTC+8,2026-05-19T02:01:00Z,2026-05-19 10:01:00 UTC+8,2026-05-19T05:01:00Z,2026-05-19 13:01:00 UTC+8,2026-05-20T01:01:00Z,2026-05-20 09:01:00 UTC+8,2026-05-22T01:01:00Z,2026-05-22 09:01:00 UTC+8,77083.58,76685.26,76914.03,76768.93,77373.92,77083.58,76685.26,76914.03,76768.93,77373.92,2133.61,2125.32,2133.96,2109.69,2129.0,-0.005167378058984928,-0.002199560528973965,-0.004081932883760797,0.003766560919977957,-0.005167378058984928,-0.002199560528973965,-0.004081932883760797,0.003766560919977957,-0.003885433607829003,0.00016404122590341075,-0.011211046067463148,-0.0021606572897577836,0.0,0.0,0.0,0.0,-0.0012819444511559253,-0.0023636017548773758,0.007129113183702351,0.005927218209735741,ok,
cand_00074,2026-05-19 08:40:15 UTC+8,2026-05-19T00:40:15Z,2026-05-19 08:40:15 UTC+8,Santiment：持有至少100 BTC的钱包数量增至20229,,webhook,BTC,BTCUSDT,BTCUSDT,institutional_flow,,,,,binance,spot,BTCUSDT,published_after_event,2026-05-19T00:40:15Z,2026-05-19 08:40:15 UTC+8,2026-05-19T01:40:15Z,2026-05-19 09:40:15 UTC+8,2026-05-19T04:40:15Z,2026-05-19 12:40:15 UTC+8,2026-05-20T00:40:15Z,2026-05-20 08:40:15 UTC+8,2026-05-22T00:40:15Z,2026-05-22 08:40:15 UTC+8,2026-05-19T00:41:00Z,2026-05-19 08:41:00 UTC+8,2026-05-19T01:41:00Z,2026-05-19 09:41:00 UTC+8,2026-05-19T04:41:00Z,2026-05-19 12:41:00 UTC+8,2026-05-20T00:41:00Z,2026-05-20 08:41:00 UTC+8,2026-05-22T00:41:00Z,2026-05-22 08:41:00 UTC+8,2026-05-19T00:41:00Z,2026-05-19 08:41:00 UTC+8,2026-05-19T01:41:00Z,2026-05-19 09:41:00 UTC+8,2026-05-19T04:41:00Z,2026-05-19 12:41:00 UTC+8,2026-05-20T00:41:00Z,2026-05-20 08:41:00 UTC+8,2026-05-22T00:41:00Z,2026-05-22 08:41:00 UTC+8,2026-05-19T00:41:00Z,2026-05-19 08:41:00 UTC+8,2026-05-19T01:41:00Z,2026-05-19 09:41:00 UTC+8,2026-05-19T04:41:00Z,2026-05-19 12:41:00 UTC+8,2026-05-20T00:41:00Z,2026-05-20 08:41:00 UTC+8,2026-05-22T00:41:00Z,2026-05-22 08:41:00 UTC+8,77159.57,76778.88,76888.38,76717.53,77451.04,77159.57,76778.88,76888.38,76717.53,77451.04,2136.63,2129.62,2133.69,2110.32,2131.38,-0.004933801471418309,-0.0035146644803749627,-0.0057289069910577695,0.0037774964272090372,-0.004933801471418309,-0.0035146644803749627,-0.0057289069910577695,0.0037774964272090372,-0.0032808675343883875,-0.0013759986520829326,-0.012313783855885219,-0.0024571404501481098,0.0,0.0,0.0,0.0,-0.0016529339370299212,-0.00213866582829203,0.006584876864827449,0.006234636877357147,ok,
cand_00084,2026-05-19 08:28:26 UTC+8,2026-05-19T00:28:26Z,2026-05-19 08:28:26 UTC+8,多语种SWE-Bench压制GPT-5.5！Cursor发布最强模型Composer2.5，确认调用Colossus2百万卡集群,,tg:OneMillion_AI,BTC,BTCUSDT,BTCUSDT,hack_security,,,,,binance,spot,BTCUSDT,published_after_event,2026-05-19T00:28:26Z,2026-05-19 08:28:26 UTC+8,2026-05-19T01:28:26Z,2026-05-19 09:28:26 UTC+8,2026-05-19T04:28:26Z,2026-05-19 12:28:26 UTC+8,2026-05-20T00:28:26Z,2026-05-20 08:28:26 UTC+8,2026-05-22T00:28:26Z,2026-05-22 08:28:26 UTC+8,2026-05-19T00:29:00Z,2026-05-19 08:29:00 UTC+8,2026-05-19T01:29:00Z,2026-05-19 09:29:00 UTC+8,2026-05-19T04:29:00Z,2026-05-19 12:29:00 UTC+8,2026-05-20T00:29:00Z,2026-05-20 08:29:00 UTC+8,2026-05-22T00:29:00Z,2026-05-22 08:29:00 UTC+8,2026-05-19T00:29:00Z,2026-05-19 08:29:00 UTC+8,2026-05-19T01:29:00Z,2026-05-19 09:29:00 UTC+8,2026-05-19T04:29:00Z,2026-05-19 12:29:00 UTC+8,2026-05-20T00:29:00Z,2026-05-20 08:29:00 UTC+8,2026-05-22T00:29:00Z,2026-05-22 08:29:00 UTC+8,2026-05-19T00:29:00Z,2026-05-19 08:29:00 UTC+8,2026-05-19T01:29:00Z,2026-05-19 09:29:00 UTC+8,2026-05-19T04:29:00Z,2026-05-19 12:29:00 UTC+8,2026-05-20T00:29:00Z,2026-05-20 08:29:00 UTC+8,2026-05-22T00:29:00Z,2026-05-22 08:29:00 UTC+8,77213.18,76765.54,76735.79,76695.27,77484.0,77213.18,76765.54,76735.79,76695.27,77484.0,2139.73,2125.82,2129.8,2108.96,2131.46,-0.005797455822956654,-0.006182752737291741,-0.006707533610194383,0.0035074322803438918,-0.005797455822956654,-0.006182752737291741,-0.006707533610194383,0.0035074322803438918,-0.006500820196940649,-0.004640772433905149,-0.014380319012211817,-0.003864973618166734,0.0,0.0,0.0,0.0,0.0007033643739839945,-0.001541980303386592,0.007672785402017435,0.0073724058985106256,ok,
cand_00094,2026-05-19 08:17:14 UTC+8,2026-05-19T00:17:14Z,2026-05-19 08:17:14 UTC+8,链上监测：过去4天内发生三起重大黑客事件,,webhook,ETH,ETHUSDT,ETHUSDT,hack_security,,,,,binance,spot,ETHUSDT,published_after_event,2026-05-19T00:17:14Z,2026-05-19 08:17:14 UTC+8,2026-05-19T01:17:14Z,2026-05-19 09:17:14 UTC+8,2026-05-19T04:17:14Z,2026-05-19 12:17:14 UTC+8,2026-05-20T00:17:14Z,2026-05-20 08:17:14 UTC+8,2026-05-22T00:17:14Z,2026-05-22 08:17:14 UTC+8,2026-05-19T00:18:00Z,2026-05-19 08:18:00 UTC+8,2026-05-19T01:18:00Z,2026-05-19 09:18:00 UTC+8,2026-05-19T04:18:00Z,2026-05-19 12:18:00 UTC+8,2026-05-20T00:18:00Z,2026-05-20 08:18:00 UTC+8,2026-05-22T00:18:00Z,2026-05-22 08:18:00 UTC+8,2026-05-19T00:18:00Z,2026-05-19 08:18:00 UTC+8,2026-05-19T01:18:00Z,2026-05-19 09:18:00 UTC+8,2026-05-19T04:18:00Z,2026-05-19 12:18:00 UTC+8,2026-05-20T00:18:00Z,2026-05-20 08:18:00 UTC+8,2026-05-22T00:18:00Z,2026-05-22 08:18:00 UTC+8,2026-05-19T00:18:00Z,2026-05-19 08:18:00 UTC+8,2026-05-19T01:18:00Z,2026-05-19 09:18:00 UTC+8,2026-05-19T04:18:00Z,2026-05-19 12:18:00 UTC+8,2026-05-20T00:18:00Z,2026-05-20 08:18:00 UTC+8,2026-05-22T00:18:00Z,2026-05-22 08:18:00 UTC+8,2134.67,2132.39,2133.94,2105.37,2131.79,77175.26,77024.0,76824.21,76580.08,77481.99,2134.67,2132.39,2133.94,2105.37,2131.79,-0.001068080780636027,-0.0003419732323965974,-0.013725774944136626,-0.0013491546702769641,-0.0019599545242866556,-0.004548737509922018,-0.007712056946746815,0.0039744602091396075,-0.001068080780636027,-0.0003419732323965974,-0.013725774944136626,-0.0013491546702769641,0.0008918737436506285,0.004206764277525421,-0.006013717997389811,-0.005323614879416572,0.0,0.0,0.0,0.0,ok,
