candidate_id,raw_id,raw_published_at,published_at,published_at_utc,backtest_time,backtest_time_utc,time_parse_status,time_parse_flags,title,content,source,url,candidate_asset_symbol,candidate_binance_spot_symbol,candidate_binance_futures_symbol,candidate_event_type,candidate_direction_hint,candidate_importance,event_scope,asset_confidence,time_confidence,needs_review,review_decision,review_notes,quality_flags
cand_00145,news:1033:b2e9acdedcd6e64b,2026-05-25T02:16:04Z,2026-05-25T02:16:04Z,2026-05-25T02:16:04Z,2026-05-25T02:16:04Z,2026-05-25T02:16:04Z,ok,,据沙特媒体哈达斯（alhadath）：美国消息人士谈及黎巴嫩时表示，美伊协议包含与5月15日停火条款相同的内容,据沙特媒体哈达斯（alhadath）：美国消息人士谈及黎巴嫩时表示，美伊协议包含与5月15日停火条款相同的内容。美伊协议草案包括在黎巴嫩结束敌对行动的承诺。,news:jin10,https://www.jin10.com/detail/20260525021604678800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00146,news:2005:1438878bc0d73f56,2026-05-25T02:15:02Z,2026-05-25T02:15:02Z,2026-05-25T02:15:02Z,2026-05-25T02:15:02Z,2026-05-25T02:15:02Z,ok,,全球首發：Citrea（CTR）現已在 KuCoin 上線！,"KuCoin is proud to announce yet another great project coming to our Spot Trading platform. Citrea (CTR) will be available on KuCoin! Important Information Deposits : Effective Immediately (Supported Network: Citrea Mainnet) Call Auction : From 12:00 to 13:00 on May 26, 2026 (UTC) Trading: 13:00 on May 26, 2026 (UTC) Withdrawals: 10:00 on May 27, 2026 (UTC) Trading Pair: CTR/USDT Trading Bots: When spot trading begins, CTR/USDT will be available for Trading Bot s. The available services include: Spot Grid, Infinity Grid, DCA, Smart Rebalance, Spot Martingale, Spot Grid AI Plus and AI Spot Trend. What is Citrea? CTR is the coordination token of the Citrea Network, Bitcoin’s application layer enabling institutions and users to access Bitcoin capital markets. Powered by zero-knowledge technology, Citrea supports a diverse Bitcoin economy secured by the Bitcoin Network. CTR holders govern this economy by voting on ecosystem and protocol proposals. Website | X (Twitter) | Whitepaper Learn more about the Call Auction and find additional details in: Help Center . Risk Warning: Investing in cryptocurrency is akin to being a venture capital investor. The cryptocurrency market is available worldwide 24 x 7 for trading with no market close or open times. Please do your own risk assessment when deciding how to invest in cryptocurrency and blockchain technology. KuCoin attempts to screen all tokens before they come to market, however, even with the best due diligence, there are still risks when investing. KuCoin is not liable for investment gains or losses. Sign Up on KuCoin Now Download the KuCoin App Follow Us on X (Twitter) Join Us on Telegram Dive Into KuCoin's Global Communities",news:kucoin_ann,https://www.kucoin.com/announcement/hk-world-premiere-citrea-ctr-listed-on-kucoin?lang=zh_HK,BTC,BTCUSDT,BTCUSDT,network_upgrade,observe,3,single_asset,high,high,false,,,
cand_00147,news:1033:8a90cc07526ff245,2026-05-25T02:01:03Z,2026-05-25T02:01:03Z,2026-05-25T02:01:03Z,2026-05-25T02:01:03Z,2026-05-25T02:01:03Z,ok,,黎巴嫩真主党：我们使用自杀式无人机袭击了黎巴嫩南部拉沙夫镇的一处以色列敌军士兵聚集点,黎巴嫩真主党：我们使用自杀式无人机袭击了黎巴嫩南部拉沙夫镇的一处以色列敌军士兵聚集点。,news:jin10,https://www.jin10.com/detail/20260525020103829800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00148,news:1033:d4e285a14dcc434b,2026-05-25T01:56:37Z,2026-05-25T01:56:37Z,2026-05-25T01:56:37Z,2026-05-25T01:56:37Z,2026-05-25T01:56:37Z,ok,,挪威政府已与乌克兰总统泽连斯基和乌克兰总理取得联系，表达我们的支持,挪威政府已与乌克兰总统泽连斯基和乌克兰总理取得联系，表达我们的支持。,news:jin10,https://www.jin10.com/detail/20260525015637755800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00149,news:1033:28c99abb0dfd5160,2026-05-25T01:49:35Z,2026-05-25T01:49:35Z,2026-05-25T01:49:35Z,2026-05-25T01:49:35Z,2026-05-25T01:49:35Z,ok,,挪威政府：挪威谴责俄罗斯对基辅的猛烈无人机和导弹袭击,挪威政府：挪威谴责俄罗斯对基辅的猛烈无人机和导弹袭击。,news:jin10,https://www.jin10.com/detail/20260525014935937800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00150,news:3001:946b1cc481c76247,2026-05-25T01:48:41Z,2026-05-25T01:48:41Z,2026-05-25T01:48:41Z,2026-05-25T01:48:41Z,2026-05-25T01:48:41Z,ok,,【知名交易员Loracle「 HYPE 空仓 TOP 1」】HYPE 空单 浮亏收窄！,"⚡️ Hyperliquid 鲸鱼盈亏速报 | 市场波动监控 📈
📅 时间: 2026/5/25 09:48:40
🐳【知名交易员Loracle「 HYPE 空仓 TOP 1」】HYPE 空单 浮亏收窄！
▫️ 盈亏: -31,458,209.40美元 (-138.78%) → -29,363,820.67美元 (-131.98%)
▫️ 均价: 45.35美元
▫️ 当前币价: 61.61美元
▫️ 清算价: 89.22美元
▫️ 持仓规模: 111,246,346.46美元
📌 地址: 0x8def9f50456c6c4e37fa5d3d57f108ed23992dae
🔥 注: Loracle （X：loraclexyz）原名 Laurent Zeimes。其在 Hyperliquid 生态里活跃，被视为早期贡献者之一，系Hypurrfun创始人，月盈1600万美元。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/89101,HYPE,,,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00151,news:1033:845bc25a3f32cff5,2026-05-25T01:45:06Z,2026-05-25T01:45:06Z,2026-05-25T01:45:06Z,2026-05-25T01:45:06Z,2026-05-25T01:45:06Z,ok,,据以色列第13频道：内塔尼亚胡在安全会议中表示“对美国总统特朗普的影响力有限”,据以色列第13频道：内塔尼亚胡在安全会议中表示“对美国总统特朗普的影响力有限”。,news:jin10,https://www.jin10.com/detail/20260525014506415800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00152,news:1033:98d3d56d058da23f,2026-05-25T01:42:46Z,2026-05-25T01:42:46Z,2026-05-25T01:42:46Z,2026-05-25T01:42:46Z,2026-05-25T01:42:46Z,ok,,据以色列第13频道：以色列总理内塔尼亚胡正在召开小型安全会议，讨论协议,据以色列第13频道：以色列总理内塔尼亚胡正在召开小型安全会议，讨论协议。,news:jin10,https://www.jin10.com/detail/20260525014246956800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00153,news:1033:8fe3c528af59ecf4,2026-05-25T01:31:16Z,2026-05-25T01:31:16Z,2026-05-25T01:31:16Z,2026-05-25T01:31:16Z,2026-05-25T01:31:16Z,ok,,美官员：解冻伊朗资金取决于开放霍尔木兹及履行核承诺,一名美国官员对美国有线电视新闻网（CNN）表示，在伊朗遏制核计划之前，无法放宽对其制裁。该官员称，作为协议一部分拟将释放的伊朗资金，美方尚未就此进行谈判。此外，如何消除伊朗的核库存正在商议之中。,news:jin10,https://www.jin10.com/detail/20260525013116309800.html,,,,token_unlock,risk,3,unknown,low,high,true,,,missing_asset
cand_00154,news:2012:51cc4bce361ab1e6,2026-05-25T01:30:00Z,2026-05-25T01:30:00Z,2026-05-25T01:30:00Z,2026-05-25T01:30:00Z,2026-05-25T01:30:00Z,ok,,星球早讯,1. HYPE 市值超越 DOGE，升至加密货币市值第 9 位；2. Vitalik：以太坊基金会不应成为 ETH 生态中心，将转向小而长期主义路线；3. Michael Saylor：本周买入债券，而不是比特币；4. 库班：BTC 未能发挥通胀对冲作用，对 ETH 反而没那么失望；5. 美联储更新精简主账户提案，细化加密公司接入支付通道方案；6. CFTC 员工因质疑特朗普关联加密公司遭清退；7. CZ：迪拜冲浪失联传闻为假新闻，迪拜不是冲浪目的地；8. Coinbase CEO：金融系统仍需在现实世界资产代币化、全球交易等领域更新；9. 分析：加密正成为 AI Agent 默认支付层，稳定币优势凸显；10. 策略师警告：美联储等央行加息而非降息的可能性越来越大。,news:odaily_exchange_gap,https://www.odaily.news/zh-CN/newsflash/483793,BTC,BTCUSDT,BTCUSDT,macro,observe,4,multi_asset,low,high,true,,,"multi_asset,market_wide_event"
cand_00155,news:1027:cde23c56ac31a25d,2026-05-25T01:30:00Z,2026-05-25T01:30:00Z,2026-05-25T01:30:00Z,2026-05-25T01:30:00Z,2026-05-25T01:30:00Z,ok,,Iran Deal Nears Final Stage as Bitcoin Price Holds Near $77K,"The Iran deal moved closer to final approval after President Donald Trump said the framework was “largely negotiated.” The claim came as Bitcoin traded near $77,118 , after the price moved between $74,589 and $77,215 intraday.

The market reaction remains cautious because traders still need a confirmed BTC price breakout. The diplomatic path also remains fragile, as Tehran has not confirmed every point.

Still, the agreement could reopen the Strait of Hormuz and reduce a major energy shock.

The Iran deal has become a central market event because it links war risk, oil flows, Bitcoin, and crypto sentiment . On Truth Social, Trump said a memorandum of understanding had been largely negotiated. He said final details were still under discussion.

Pakistan also moved into the diplomatic center. Prime Minister Shehbaz Sharif said Pakistan hoped to host the next Iran-US talks very soon. Islamabad praised the regional call and pointed to recent meetings in Tehran.

Secretary of State Marco Rubio sounded more careful. He said progress had been made, but not final progress. He also said any agreement would need full Iranian acceptance and compliance.

The Strait of Hormuz remains the most important economic detail inside the Iran deal. The passage carries large energy flows, so reopening it could cool oil prices.

It could also reduce inflation pressure tied to shipping and fuel, which in turn could impact the Bitcoin (BTC) price movements.

Iranian state-linked reports pointed to possible relief on oil sanctions and port restrictions. Some reports also mentioned a 60-day window for nuclear talks. However, Iran has not publicly accepted every US claim.

That gap keeps the diplomatic story open and sensitive for markets. It also explains why traders remain careful despite Trump’s stronger language. A final announcement would still need clear terms and visible compliance steps.

The Iran deal may help sentiment if it reduces oil and war risk. However, Bitcoin price still needs confirmation of the market structure. Notably, BTC price bounced from the $74,249 support area.

Yet the move still sits near a falling short-term trendline. A clean break would give buyers a stronger technical signal. Without that move, the bounce may remain corrective rather than impulsive.

The wider chart also leaves downside risk open. The daily setup shows a lower high after rejection near the premium zone. A daily close above $83,000 could improve the short-term outlook for Bitcoin price.

A reclaim near $85,000 would also weaken the bearish case for BTC. Until then, traders may keep watching the $60,000 sweep risk.

The Bitcoin price reaction, therefore, remains cautious, even as diplomatic relations improve. For now, the Bitcoin ( BTC ) price remains tied to two triggers.

One is diplomatic confirmation from Washington, Tehran, and regional mediators. The other is a technical breakout above the trendline and higher resistance. Both signals must align before traders can call a stronger shift.

The contents of this page are intended for general informational purposes and do not constitute financial, investment, or any other form of advice. Investing in or trading crypto assets carries the risk of financial loss. The forecasted data (also called “price prediction”) on this page are subject to change without notice and are not guaranteed to be accurate.

Subscribe to our newsletter to get the latest news and promotions.",news:thecoinrepublic,https://www.thecoinrepublic.com/2026/05/24/iran-deal-nears-final-stage-as-bitcoin-price-holds-near-77k/,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00156,news:1033:eae42700d5e2d2bb,2026-05-25T01:27:31Z,2026-05-25T01:27:31Z,2026-05-25T01:27:31Z,2026-05-25T01:27:31Z,2026-05-25T01:27:31Z,ok,,据以色列时报：以色列国防军制定黎巴嫩计划，担忧伊朗协议可能限制与真主党的冲突,据以色列时报：以色列国防军制定黎巴嫩计划，担忧伊朗协议可能限制与真主党的冲突。,news:jin10,https://www.jin10.com/detail/20260525012731579800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00157,news:1033:13b060685fd33cce,2026-05-25T01:26:51Z,2026-05-25T01:26:51Z,2026-05-25T01:26:51Z,2026-05-25T01:26:51Z,2026-05-25T01:26:51Z,ok,,欧洲央行紧急召集银行开会 敦促修复AI模型暴露的网络安全漏洞,欧洲央行将于周二召集各银行开会，讨论Anthropic公司开发的Claude Mythos Preview等最新AI模型所揭示的网络安全风险，并敦促银行加快保护其IT系统的步伐。欧洲央行监事会副主席弗兰克·埃尔德森表示欧洲银行无法获得Mythos模型是“不幸的”，但他希望参加周二会议的美国银行能与欧洲同行分享测试该模型的经验教训。“无法使用该模型并非不作为的借口，恶意行为者可能很快就会获得这项技术。”据Anthropic透露，Mythos模型已在所有主流操作系统和网络浏览器中发现了数千个高严重性漏洞。,news:jin10,https://www.jin10.com/detail/20260525012651977800.html,,,,hack_security,risk,4,unknown,low,high,true,,,missing_asset
cand_00158,news:1033:7423583588dc499f,2026-05-25T01:13:16Z,2026-05-25T01:13:16Z,2026-05-25T01:13:16Z,2026-05-25T01:13:16Z,2026-05-25T01:13:16Z,ok,,据伊朗英语新闻电视台PressTV：伊朗在霍尔木兹甘省击落以色列间谍无人机,据伊朗英语新闻电视台PressTV：伊朗在霍尔木兹甘省击落以色列间谍无人机。,news:jin10,https://www.jin10.com/detail/20260525011316138800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00159,news:2012:10f486a9a20b27b5,2026-05-25T01:09:40Z,2026-05-25T01:09:40Z,2026-05-25T01:09:40Z,2026-05-25T01:09:40Z,2026-05-25T01:09:40Z,ok,,黄金突破4569美元，WTI原油日内跌超5%,据 Gate 最新数据，黄金价格上涨至 4569.20 美元/盎司，日内涨幅 1.33%；白银涨至 78.284 美元/盎司，日内涨幅 3.73%。波动率指数方面，BVIX（BTC 波动率指数）现报 36.50，日内下跌 3.05%；EVIX（ETH 波动率指数）现报 51.50，日内下跌 0.96%。外汇市场方面，美元兑离岸人民币（USD/CNH）日内下跌 0.16%，现报 6.78586；美元兑日元（USD/JPY）日内下跌 0.19%，现报 158.862。大宗商品方面，WTI 原油日内下跌 5.14%，报 95.57 美元/桶；布伦特原油日内下跌 4.58%，报 100.21 美元/桶。,news:odaily_exchange_gap,https://www.odaily.news/zh-CN/newsflash/483790,BTC,BTCUSDT,BTCUSDT,macro,observe,4,multi_asset,low,high,true,,,"multi_asset,market_wide_event"
cand_00160,news:1033:37af3860bf3bd4bc,2026-05-25T01:09:16Z,2026-05-25T01:09:16Z,2026-05-25T01:09:16Z,2026-05-25T01:09:16Z,2026-05-25T01:09:16Z,ok,,据以色列第13频道：以色列总理内塔尼亚胡在私下谈话中承认，难以对特朗普施加压力,据以色列第13频道：以色列总理内塔尼亚胡在私下谈话中承认，难以对特朗普施加压力。,news:jin10,https://www.jin10.com/detail/20260525010916654800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00161,news:1033:d2f72d8e5bbd8918,2026-05-25T01:04:27Z,2026-05-25T01:04:27Z,2026-05-25T01:04:27Z,2026-05-25T01:04:27Z,2026-05-25T01:04:27Z,ok,,欧洲央行将在周二的会议上敦促银行加快保护其信息技术系统的工作，讨论最新人工智能模型所暴露的网络安全风险,欧洲央行将在周二的会议上敦促银行加快保护其信息技术系统的工作，讨论最新人工智能模型所暴露的网络安全风险。,news:jin10,https://www.jin10.com/detail/20260525010427079800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00162,news:1033:655b0d9ca116874e,2026-05-25T01:04:08Z,2026-05-25T01:04:08Z,2026-05-25T01:04:08Z,2026-05-25T01:04:08Z,2026-05-25T01:04:08Z,ok,,阿联酋、约旦、土耳其、埃及、印度尼西亚、巴基斯坦、沙特阿拉伯和卡塔尔外交部长发表联合声明,阿联酋、约旦、土耳其、埃及、印度尼西亚、巴基斯坦、沙特阿拉伯和卡塔尔外交部长发表联合声明。,news:jin10,https://www.jin10.com/detail/20260525010408655800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00163,news:1033:97af385ab8031abc,2026-05-25T01:02:06Z,2026-05-25T01:02:06Z,2026-05-25T01:02:06Z,2026-05-25T01:02:06Z,2026-05-25T01:02:06Z,ok,,据英国《金融时报》：欧洲央行召集银行要求其修补最新人工智能模型暴露出的缺陷,据英国《金融时报》：欧洲央行召集银行要求其修补最新人工智能模型暴露出的缺陷。,news:jin10,https://www.jin10.com/detail/20260525010206221800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00164,news:2012:d82feae303da48be,2026-05-25T01:02:06Z,2026-05-25T01:02:06Z,2026-05-25T01:02:06Z,2026-05-25T01:02:06Z,2026-05-25T01:02:06Z,ok,,日经225指数突破65000点,据 Gate 数据，日经 225 指数突破 65000 点，续创历史新高，日内涨 2.64%。,news:odaily_exchange_gap,https://www.odaily.news/zh-CN/newsflash/483788,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00165,news:3001:c0ffca31db16ffe2,2026-05-25T00:58:42Z,2026-05-25T00:58:42Z,2026-05-25T00:58:42Z,2026-05-25T00:58:42Z,2026-05-25T00:58:42Z,ok,,【疑似HYPE上币内幕「 HYPE 多仓 TOP 1」】HYPE 多单 浮盈扩大！,"⚡️ Hyperliquid 鲸鱼盈亏速报 | 市场波动监控 📈
📅 时间: 2026/5/25 08:58:41
🐳【疑似HYPE上币内幕「 HYPE 多仓 TOP 1」】HYPE 多单 浮盈扩大！
▫️ 盈亏: +34,217,377.58美元 (+195.32%) → +32,089,351.80美元 (+187.74%)
▫️ 均价: 38.68美元
▫️ 当前币价: 61.93美元
▫️ 清算价: 49.04美元
▫️ 持仓规模: 85,463,281.85美元
📌 地址: 0x082e843a431aef031264dc232693dd710aedca88
🔥 注: 该地址在Robinhood上线HYPE前大举做多，被社区怀疑有内幕消息。现为HYPE最大多头，曾遭大额浮亏。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/89100,HYPE,,,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00166,news:1033:3dd5b823dee4f242,2026-05-25T00:58:18Z,2026-05-25T00:58:18Z,2026-05-25T00:58:18Z,2026-05-25T00:58:18Z,2026-05-25T00:58:18Z,ok,,以色列国防军：以色列北部多个地区拉响敌对飞行器入侵警报后，以军向多个可疑空中目标发射了拦截导弹，随后与目标失去接触,以色列国防军：以色列北部多个地区拉响敌对飞行器入侵警报后，以军向多个可疑空中目标发射了拦截导弹，随后与目标失去接触。该事件已结束。暂无人员伤亡报告。,news:jin10,https://www.jin10.com/detail/20260525005818368800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00167,news:1033:74210fa3d4d5eaa6,2026-05-25T00:57:29Z,2026-05-25T00:57:29Z,2026-05-25T00:57:29Z,2026-05-25T00:57:29Z,2026-05-25T00:57:29Z,ok,,波兰外长：如果伊朗试图通过控制霍尔木兹海峡来改变全球秩序，我们将采取立场,波兰外长：如果伊朗试图通过控制霍尔木兹海峡来改变全球秩序，我们将采取立场。,news:jin10,https://www.jin10.com/detail/20260525005729007800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00168,news:1033:0b609a4840061ebd,2026-05-25T00:56:53Z,2026-05-25T00:56:53Z,2026-05-25T00:56:53Z,2026-05-25T00:56:53Z,2026-05-25T00:56:53Z,ok,,伊朗消息人士谈美伊潜在协议：“负面氛围已开始浮现”,据半岛电视台援引一位伊朗消息人士的话报道，美国在两个核心问题上出现了退缩迹象：一是解冻伊朗资产的机制，二是黎巴嫩停火的范围。该消息人士称：“负面氛围已开始浮现。”,news:jin10,https://www.jin10.com/detail/20260525005653277800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00169,news:1033:f1079106e72b4ca4,2026-05-25T00:53:41Z,2026-05-25T00:53:41Z,2026-05-25T00:53:41Z,2026-05-25T00:53:41Z,2026-05-25T00:53:41Z,ok,,波兰外长：连续表态（共 2 条）,"波兰外长：近期连续发表以下观点：
一、波兰外长：美国在欧洲大陆的军队部署变化并不新鲜。
二、波兰外长：我们拒绝伊朗拥有核弹，并支持重新开放霍尔木兹海峡。",news:jin10,https://www.jin10.com/detail/20260525005330715800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00170,news:1033:2b0fdff8d2486edd,2026-05-25T00:53:41Z,2026-05-25T00:53:41Z,2026-05-25T00:53:41Z,2026-05-25T00:53:41Z,2026-05-25T00:53:41Z,ok,,波兰外长：我们拒绝伊朗拥有核弹，并支持重新开放霍尔木兹海峡,波兰外长：我们拒绝伊朗拥有核弹，并支持重新开放霍尔木兹海峡。,news:jin10,https://www.jin10.com/detail/20260525005341993800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00171,news:1033:1f896a16a8dd78aa,2026-05-25T00:53:13Z,2026-05-25T00:53:13Z,2026-05-25T00:53:13Z,2026-05-25T00:53:13Z,2026-05-25T00:53:13Z,ok,,黎巴嫩真主党领导人呼吁放弃与以色列的直接谈判,真主党领导人纳伊姆·卡西姆再次敦促黎巴嫩当局放弃与以色列的直接谈判，称此类谈判“完全不可接受”，是以色列的“纯收益”。他呼吁黎当局：“放弃直接谈判，不要给美国可乘之机，让它转手交给以色列……不要与他们站在一起，在我们背后捅刀。”下一轮以黎直接谈判计划于下月初在华盛顿举行。,news:jin10,https://www.jin10.com/detail/20260525005313196800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00172,news:1033:d0fa60bbcfa8867b,2026-05-25T00:41:03Z,2026-05-25T00:41:03Z,2026-05-25T00:41:03Z,2026-05-25T00:41:03Z,2026-05-25T00:41:03Z,ok,,据以色列i24新闻台：美伊谈判因以色列打击真主党的行动而遇阻——以方要求保留行动自由,据以色列i24新闻台：美伊谈判因以色列打击真主党的行动而遇阻——以方要求保留行动自由。,news:jin10,https://www.jin10.com/detail/20260525004103563800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00173,news:1033:bbd33b1a128b733a,2026-05-25T00:23:19Z,2026-05-25T00:23:19Z,2026-05-25T00:23:19Z,2026-05-25T00:23:19Z,2026-05-25T00:23:19Z,ok,,伊媒：美国仍在部分谅解条款上设置障碍,据伊朗塔斯尼姆通讯社报道，尽管今日进行了一些对话，美国在谅解备忘录部分条款上的阻挠行为仍在继续，其中包括解冻伊朗被冻结资产等议题，截至目前这些事项仍未解决。据此，目前仍存在谅解协议无法达成的可能性，伊朗已强调不会为维护人民权利而逾越红线。,news:jin10,https://www.jin10.com/detail/20260525002319978800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00174,news:1033:58cac5e86c797f2b,2026-05-25T00:21:12Z,2026-05-25T00:21:12Z,2026-05-25T00:21:12Z,2026-05-25T00:21:12Z,2026-05-25T00:21:12Z,ok,,伊朗最高领袖顾问表示，如果再次遭遇攻击，伊朗将打破美国海军的封锁，并退出《不扩散核武器条约》,伊朗最高领袖顾问表示，如果再次遭遇攻击，伊朗将打破美国海军的封锁，并退出《不扩散核武器条约》。,news:jin10,https://www.jin10.com/detail/20260525002112387800.html,,,,hack_security,risk,4,unknown,low,high,true,,,missing_asset
cand_00175,news:1033:fae203f7fc5df4b3,2026-05-25T00:15:20Z,2026-05-25T00:15:20Z,2026-05-25T00:15:20Z,2026-05-25T00:15:20Z,2026-05-25T00:15:20Z,ok,,以色列总参谋长：我们已准备好随时重返高强度战斗，以削弱伊朗恐怖主义政权,以色列总参谋长：我们已准备好随时重返高强度战斗，以削弱伊朗恐怖主义政权。,news:jin10,https://www.jin10.com/detail/20260525001520353800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00176,news:1033:4a4c1449af348680,2026-05-25T00:14:57Z,2026-05-25T00:14:57Z,2026-05-25T00:14:57Z,2026-05-25T00:14:57Z,2026-05-25T00:14:57Z,ok,,以色列国防军：初步报告——阿达米特和什洛米地区拉响敌对飞行器入侵警报,以色列国防军：初步报告——阿达米特和什洛米地区拉响敌对飞行器入侵警报。详情正在核实中。,news:jin10,https://www.jin10.com/detail/20260525001457843800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00177,news:2012:1452b5e1b46e0588,2026-05-25T00:10:21Z,2026-05-25T00:10:21Z,2026-05-25T00:10:21Z,2026-05-25T00:10:21Z,2026-05-25T00:10:21Z,ok,,Arthur Hayes关联钱包再次从Bybit提取8.57万枚HYPE，价值537万美元,"据 Onchain Lens 监测，Arthur Hayes (@CryptoHayes) 关联钱包 (0x827ca7...3D3D55) 再次从 Bybit 提取 85,714 枚 HYPE，价值 537 万美元。",news:odaily_exchange_gap,https://www.odaily.news/zh-CN/newsflash/483776,HYPE,,,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00178,news:2012:e4604e39bee73690,2026-05-25T00:08:43Z,2026-05-25T00:08:43Z,2026-05-25T00:08:43Z,2026-05-25T00:08:43Z,2026-05-25T00:08:43Z,ok,,布伦特原油跌破96美元/桶，日内跌超4.60%,据 Gate 数据，布伦特原油跌破 96 美元/桶，日内跌超 4.60%,news:odaily_exchange_gap,https://www.odaily.news/zh-CN/newsflash/483775,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00179,news:1033:ccc1a4de281ef909,2026-05-25T00:01:36Z,2026-05-25T00:01:36Z,2026-05-25T00:01:36Z,2026-05-25T00:01:36Z,2026-05-25T00:01:36Z,ok,,当地时间24日，伊朗副外长加里巴巴迪率领外交和法律代表团访问阿曼，并同阿曼外交大臣巴德尔举行会晤,当地时间24日，伊朗副外长加里巴巴迪率领外交和法律代表团访问阿曼，并同阿曼外交大臣巴德尔举行会晤。会晤期间，加里巴巴迪向巴德尔转交伊朗外长阿拉格齐的口信。阿曼外交部通报称，口信内容涉及正在通过巴基斯坦斡旋进行的伊美谈判相关情况。口信还提到，两国均重视以安全、可持续的方式恢复霍尔木兹海峡的航行自由。会晤结束后，阿曼与伊朗代表团举行扩大会议，讨论依据国际法规范，维护霍尔木兹海峡航行自由的一系列原则。双方围绕当前最新局势交换意见，并探讨如何建设和发展相关能力，以保障海运、贸易及供应链运输安全。,news:jin10,https://www.jin10.com/detail/20260525000136867800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
