candidate_id,raw_id,raw_published_at,published_at,published_at_utc,published_at_china,raw_source_published_at,source_published_at_utc,source_published_at_china,source_timezone,source_timezone_assumption,source_lag_minutes,backtest_time,backtest_time_utc,backtest_time_china,backtest_time_basis,time_timezone_assumption,time_parse_status,time_parse_flags,title,content,source,url,candidate_asset_symbol,candidate_binance_spot_symbol,candidate_binance_futures_symbol,candidate_event_type,candidate_direction_hint,candidate_importance,event_scope,asset_confidence,time_confidence,needs_review,review_decision,review_notes,quality_flags,auto_quality_score,suggested_reason,suggested_review_decision,review_priority,parsed_backtest_time_utc,event_age_hours,horizon_status,is_mature_72h
cand_00489,2057266994760884409,2026-05-21T01:07:28Z,2026-05-21 09:07:28 UTC+8,2026-05-21T01:07:28Z,2026-05-21 09:07:28 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-21 09:07:28 UTC+8,2026-05-21T01:07:28Z,2026-05-21 09:07:28 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,又一起桥攻击：攻击者通过漏洞获利约52 ETH,币界网消息，链上分析师evilcos报道，又一起桥攻击事件发生，主要原因是butter bridge的retrymessagein abi.encodepacked的经典问题，攻击者利用该漏洞构造“合法”数据，成功铸造了一批mapo。此次攻击主要损失发生在map protocol的以太坊主网上，攻击者获利约52 ETH，相关地址为0x31e56b4737649e0acdb0ebb4eca44d16aeca25f60c022cbde85f092bde27664a。,webhook,,ETH,ETHUSDT,ETHUSDT,hack_security,risk,4,single_asset,high,high,false,include,,,130,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-21T01:07:28Z,177.8375,mature_72h,true
cand_01877,2056903897848148059,2026-05-20T01:04:39Z,2026-05-20 09:04:39 UTC+8,2026-05-20T01:04:39Z,2026-05-20 09:04:39 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 09:04:39 UTC+8,2026-05-20T01:04:39Z,2026-05-20 09:04:39 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"Whale Loracle.hl (@loraclexyz) has started opening a $LIT (3x) long position, currently valued at ~$1M and it’s still in","Whale Loracle.hl (@loraclexyz) has started opening a $LIT (3x) long position, currently valued at ~$1M and it’s still increasing.

He’s also still holding his $HYPE (5x) short position, with a floating loss of over $7M.

https://t.co/Z3vQB9Mk8z https://t.co/BfC4krHqaJ",webhook,,HYPE,,HYPEUSDT,whale_position,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T01:04:39Z,201.8844,mature_72h,true
cand_01824,news:2005:2f6cc51a4aa5230c,2026-05-20T02:12:02Z,2026-05-20 10:12:02 UTC+8,2026-05-20T02:12:02Z,2026-05-20 10:12:02 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-20 10:12:02 UTC+8,2026-05-20T02:12:02Z,2026-05-20 10:12:02 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,TRX 固定促銷，享年化收益 8%！,"KuCoin Earn will be launching the Tron (TRX) Fixed Promotion at 12:00:00 on May 19, 2026 (UTC). Campaign Period: From 12:00 on May 19, 2026 to 15:59 on June 19, 2026 (UTC) The details can be found in the table below: Product Locking Period User Eligibility Expected APR Hard Cap of Single User TRX 7 days New Users Only 8% 3,000,000 TRX 90 days All Users 4% 3,000,000 TRX 60 days All Users 3.5% 3,000,000 TRX 30 days All Users 3% 3,000,000 How to Participate: During the promotion period, all KuCoin users can go to the KuCoin Earn website and choose their desired product to stake. Notes: Users must be registered on KuCoin to join this promotion. Once the hard cap has been reached, the event will end. The user hereby confirms that participating in the KuCoin Earn activity is voluntary, and the KuCoin Group has not forced, interfered with, or influenced the user's decision in any way. If the users choose to redeem their subscribed Fixed Promotion product in advance (If applicable), the actual redemption amount will be returned to their Main Account. The actual redemption amount is the total asset to be redeemed, deducting all distributed rewards obtained for the subscribed assets during the promotion period. Actual Redemption Amount = Subscription Amount - Distributed Rewards Amount. The APR, Soft/Hard Cap of Single User, and Hard Cap of the Whole Platform might be adjusted according to market conditions and risk levels. Risk Warning: KuCoin Earn is a risk investment channel. Investors should be sensible in their participation and be aware of investment risks. The KuCoin Group is not liable for users’ investment gains or losses. The information we provide is for users to conduct their own research. It is not investment advice. The KuCoin Group reserves the right to the final interpretation of the activity. KuCoin is not responsible for any loss of assets caused by the user's own investment decisions or related behaviors, and the user should assume full responsibility. Sign Up on KuCoin Now Download the KuCoin App Follow Us on X (Twitter) Join Us on Telegram Dive Into KuCoin's Global Communities",news:kucoin_ann,https://www.kucoin.com/announcement/hk-trx-fixed-promotion-enjoy-an-apr-of-8?lang=zh_HK,TRX,TRXUSDT,TRXUSDT,staking_governance,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T02:12:02Z,200.7614,mature_72h,true
cand_01676,news:1023:f06246aa538f7afa,2026-05-20T06:19:08Z,2026-05-20 14:19:08 UTC+8,2026-05-20T06:19:08Z,2026-05-20 14:19:08 UTC+8,,,,UTC,source_rule:news:cryptonews,,2026-05-20 14:19:08 UTC+8,2026-05-20T06:19:08Z,2026-05-20 14:19:08 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Galaxy lifts CLARITY Act odds to 75%,"Galaxy Research raised its CLARITY Act passage odds to 75% after the May 14 Senate Banking vote.

Galaxy Digital’s head of firmwide research Alex Thorn raised his estimate of the CLARITY Act becoming law in 2026 to 75%, citing the Senate Banking Committee’s 15 to 9 bipartisan vote on May 14 as the breakthrough the bill needed.

Thorn posted the timeline in Galaxy Research’s weekly brief on May 16: Senate Banking and Agriculture reconciliation in early June, Senate floor consideration by mid-June, final Senate passage before the end of June, House reconciliation through July, and a potential Trump signature the week of Aug. 3.

The upgrade marks a sharp reversal from Galaxy’s prior position. As crypto.news reported in April, Thorn had put the odds at roughly 50/50 and warned that a markup slipping past mid-May would drop chances sharply.

Two Democrats, Ruben Gallego of Arizona and Angela Alsobrooks of Maryland, joined all 13 committee Republicans to advance the bill. That bipartisan signal, plus the Tillis-Alsobrooks stablecoin yield compromise, removed the structural risk Thorn had flagged.

Thorn described the markup as the closest thing to “fireworks” a Senate committee vote can produce. Congress has roughly nine weeks of Senate floor time before the Aug. 10 recess, after which substantive legislation rarely advances during a midterm cycle.

Solana Policy Institute President Kristin Smith offered a more cautious read, putting passage probability at 60%. “In theory, we have everything we need,” Smith said in a Friday interview. “A lot can go wrong.”

Polymarket traders priced 2026 passage at 68% as of May 18, up from 46% at the start of the month but still below Thorn’s estimate.

The crypto.news coverage of the committee vote noted Senator Elizabeth Warren’s continued opposition on anti-money-laundering and ethics grounds, issues still unresolved on the Senate floor.

If Galaxy’s timeline holds, US retail will be operating inside a defined federal framework before year-end, a shift that goes beyond exchange compliance and reshapes what tools traders can legally access onshore.

Ivan Patriki, fintech marketing strategist & co-founder of QuantMap, said the timeline matters less than what fills the legal venue once it opens.

“Clarity on jurisdiction is necessary, but it’s not sufficient. The bill draws a cleaner line between the SEC and CFTC, but doesn’t address the asymmetry between retail and institutional access to data and tooling,” Patriki said.

According to him, “ If a retail trader still can’t backtest a strategy across a meaningful sample of market history, or still can’t see what a desk sees, then ‘clarity’ Is just marketing fluff. It’s a professional venue for the same old information gap.”

Andreessen Horowitz, in analysis that crypto.news documented , compared the bill’s potential impact to the Securities Act of 1933. Thorn drew the same comparison, calling CLARITY and the GENIUS Act the type of framework that “laid the foundation for 100 years of US capital markets dominance.”

The bill still needs 60 Senate floor votes, House reconciliation, and a presidential signature. The White House continues to push for July 4 as the target.",news:cryptonews,https://crypto.news/galaxys-alex-thorn-lifts-clarity-act-odds-to-75/,SOL,SOLUSDT,SOLUSDT,network_upgrade,observe,3,single_asset,high,high,true,include,,market_wide_event,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T06:19:08Z,196.6431,mature_72h,true
cand_01529,2057031098941792637,2026-05-20T09:30:06Z,2026-05-20 17:30:06 UTC+8,2026-05-20T09:30:06Z,2026-05-20 17:30:06 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 17:30:06 UTC+8,2026-05-20T09:30:06Z,2026-05-20 17:30:06 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"随着 $HYPE 来到 $49，去年 11 月份以 $38.6 的价格追高开多 138 万枚 $HYPE ($6740 万) 的鲸鱼，目前浮盈 $1400 万了。

好奇这老哥是准备要到啥价位才会平仓，他这个 HYPE 多单已经开了 7 个","随着 $HYPE 来到 $49，去年 11 月份以 $38.6 的价格追高开多 138 万枚 $HYPE ($6740 万) 的鲸鱼，目前浮盈 $1400 万了。

好奇这老哥是准备要到啥价位才会平仓，他这个 HYPE 多单已经开了 7 个月之久，资金费都交了 $238 万了😰
从开多后一路下跌到浮亏 $2600 万接近爆仓，再到扛回本并到现在浮盈 $1400 万。这期间的仓位价值大起大落波动超过 $4000 万，没有大心脏的人是受不了的。

地址：https://t.co/wqnznUBMo0

--------------------------------------------------------------------------
#Bitget 来了就是VIP！Crypto、美股、CFD，全球先机一站布局",webhook,,HYPE,,HYPEUSDT,whale_position,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T09:30:06Z,193.4603,mature_72h,true
cand_01521,news:1023:1e8017ddb1192565,2026-05-20T09:40:00Z,2026-05-20 17:40:00 UTC+8,2026-05-20T09:40:00Z,2026-05-20 17:40:00 UTC+8,,,,UTC,source_rule:news:cryptonews,,2026-05-20 17:40:00 UTC+8,2026-05-20T09:40:00Z,2026-05-20 17:40:00 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Vitalik Buterin maps 3-step Ethereum privacy upgrade,"Ethereum co-founder Vitalik Buterin has outlined short-term work aimed at making native privacy stronger on the network.

Buterin posted that Ethereum is working on short-term changes to move the network toward native privacy. His post said privacy can help give an asset true “moneyness” qualities, while layer-1 privacy could also support more mainnet activity.

The plan centers on three areas: account abstraction with FOCIL, keyed nonces, and access-layer work. These changes aim to give privacy transactions better treatment, reduce metadata leaks, and protect users when they interact with wallets or apps.

The first step combines account abstraction, known as AA, with FOCIL. Account abstraction can make Ethereum wallets more flexible by letting accounts define how transactions are approved and paid for. EIP-8141 describes frame transactions as a way for validity and gas payment to be defined more freely, instead of relying only on one ECDSA signature.

FOCIL is meant to help valid transactions get included in blocks. In simple terms, this could make privacy-protocol transactions harder for large block builders to ignore or block. Reports on Buterin’s post said AA + FOCIL would give privacy transactions stronger packaging guarantees.

Additionally, the second step is keyed nonces. Ethereum transactions normally follow a numbered order from each account. That can create problems when several private transactions need to happen in parallel.

EIP-8250 says keyed nonces let each spend use its own nonce domain, including one derived from a privacy nullifier. This makes transactions on different keys replay-independent and removes a nonce bottleneck for future privacy-aware systems.

For users, the goal is simple. Private transfers should not fail or get stuck only because several actions came from the same account or pool. The proposal does not make Ethereum fully private on its own, but it gives developers a cleaner base for private transfers.

The third step covers access-layer work, including Kohaku and private reads. This area focuses on what users reveal when wallets or apps ask for balances, contract data, or account activity.

Kohaku is part of Ethereum’s privacy wallet work. Earlier reports described it as a privacy-and-security toolkit for wallets, with reusable parts for private sending, safer key management, recovery, and transaction controls.

Private reads would help users check blockchain data without exposing every query to infrastructure providers. That matters because access patterns can reveal user behavior even when transaction contents are partly protected.

The new privacy post fits with Ethereum’s wider roadmap. Related coverage of the Ethereum Foundation’s “strawmap” said native privacy is one of its long-term “north stars,” alongside faster layer-1 performance, higher throughput, layer-2 scaling, and post-quantum security.

Separate coverage also reported that Ethereum’s DeFi focus has shifted toward permissionless, secure, and privacy-first protocols. Buterin said finance remains an important part of Ethereum’s value, while the network should reduce reliance on trusted third parties.",news:cryptonews,https://crypto.news/vitalik-buterin-maps-3-step-ethereum-privacy-upgrade/,ETH,ETHUSDT,ETHUSDT,network_upgrade,observe,3,single_asset,high,high,true,include,,market_wide_event,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T09:40:00Z,193.2953,mature_72h,true
cand_01516,2057034847743558067,2026-05-20T09:45:00Z,2026-05-20 17:45:00 UTC+8,2026-05-20T09:45:00Z,2026-05-20 17:45:00 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 17:45:00 UTC+8,2026-05-20T09:45:00Z,2026-05-20 17:45:00 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,南卡罗来纳州签署法案保护比特币和加密支付,币界网消息，南卡罗来纳州刚刚签署了一项法案，保护比特币和加密支付，免征税款，并允许自我保管钱包。该法律还保护矿工、质押者和节点操作员，同时禁止州政府机构接受或测试CBDC。,webhook,,BTC,BTCUSDT,BTCUSDT,staking_governance,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T09:45:00Z,193.2119,mature_72h,true
cand_01425,2057063348752236997,2026-05-20T11:38:15Z,2026-05-20 19:38:15 UTC+8,2026-05-20T11:38:15Z,2026-05-20 19:38:15 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 19:38:15 UTC+8,2026-05-20T11:38:15Z,2026-05-20 19:38:15 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"As $HYPE trades around ~$50

A whale (“0x082”) holding a $HYPE (5x) long position is now sitting on a floating profit of","As $HYPE trades around ~$50

A whale (“0x082”) holding a $HYPE (5x) long position is now sitting on a floating profit of over $15M

Meanwhile, Loracle.hl's (@loraclexyz) $HYPE (5x) short position is now having a floating loss of over $10M

https://t.co/OR4PZglLZJ

https://t.co/Gjdlc1jmK8",webhook,,HYPE,,HYPEUSDT,whale_position,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T11:38:15Z,191.3244,mature_72h,true
cand_01411,news:2005:8ba6b104ae1c267b,2026-05-20T11:57:02Z,2026-05-20 19:57:02 UTC+8,2026-05-20T11:57:02Z,2026-05-20 19:57:02 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-20 19:57:02 UTC+8,2026-05-20T11:57:02Z,2026-05-20 19:57:02 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,KuCoin 已完成 Humanity (H) 的主網整合,"KuCoin has completed the Mainnet integration of Humanity (H). Deposits and withdrawals of Humanity (H) on Humanity Mainnet are now enabled. Users can check the service by going to Assets > Main Account > Deposit page and select Humanity (H) for transactions. For the most accurate and up-to-date information, please refer to the original English version in case of any discrepancies in the translation. Thank you for your support! Note: KuCoin now supports the Humanity Mainnet and Ethereum Mainnet (ERC-20) deposit services for Humanity (H) . Please make sure to select the intended network when trying to deposit. Sign Up on KuCoin Now Download the KuCoin App Follow Us on X (Twitter) Join Us on Telegram Dive Into KuCoin's Global Communities",news:kucoin_ann,https://www.kucoin.com/announcement/hk-kucoin-has-completed-the-mainnet-integration-of-humanity-h?lang=zh_HK,ETH,ETHUSDT,ETHUSDT,network_upgrade,observe,3,single_asset,high,high,true,include,,market_wide_event,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T11:57:02Z,191.0114,mature_72h,true
cand_01389,2057071780972610005,2026-05-20T12:11:45Z,2026-05-20 20:11:45 UTC+8,2026-05-20T12:11:45Z,2026-05-20 20:11:45 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 20:11:45 UTC+8,2026-05-20T12:11:45Z,2026-05-20 20:11:45 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"Anchorage (@Anchorage) linked wallet further withdrew 44,510 $HYPE worth $2.16M from #Gate.

They have bought 2.385M $HY","Anchorage (@Anchorage) linked wallet further withdrew 44,510 $HYPE worth $2.16M from #Gate.

They have bought 2.385M $HYPE worth $119.26M over the past month, which they sent for staking.

https://t.co/EhSkgoR6r7 https://t.co/iO93OsIN5J",webhook,,HYPE,,HYPEUSDT,staking_governance,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T12:11:45Z,190.7661,mature_72h,true
cand_01310,2057090101432504525,2026-05-20T13:24:33Z,2026-05-20 21:24:33 UTC+8,2026-05-20T13:24:33Z,2026-05-20 21:24:33 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 21:24:33 UTC+8,2026-05-20T13:24:33Z,2026-05-20 21:24:33 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"JUST IN: David Bailey's #Bitcoin treasury company Nakamoto $NAKA just announced a 1-for-40 reverse stock split, effectiv","JUST IN: David Bailey's #Bitcoin treasury company Nakamoto $NAKA just announced a 1-for-40 reverse stock split, effective May 22, to meet Nasdaq's minimum bid price requirement for continued listing. https://t.co/QrDmcmSxpJ",webhook,,BTC,BTCUSDT,BTCUSDT,exchange_listing,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T13:24:33Z,189.5528,mature_72h,true
cand_01282,news:1020:6d4752ef8098d871,2026-05-20T13:50:01Z,2026-05-20 21:50:01 UTC+8,2026-05-20T13:50:01Z,2026-05-20 21:50:01 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-20 21:50:01 UTC+8,2026-05-20T13:50:01Z,2026-05-20 21:50:01 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"Shibarium Transactions Surge 44%, but SHIB Isn't Moving - U.Today","Disclaimer: The opinions expressed by our writers are their own and do not represent the views of U.Today. The financial and market information provided on U.Today is intended for informational purposes only. U.Today is not liable for any financial losses incurred while trading cryptocurrencies. Conduct your own research by contacting financial experts before making any investment decisions. We believe that all content is accurate as of the date of publication, but certain offers mentioned may no longer be available.

Shiba Inu layer 2, Shibarium , saw a 44% increase in daily transactions, which rose from 842 on May 18 to 1,260 on May 19.

The recent increase, though, might signal the advent of something bigger, but it isn't yet enough as the broader Shibarium network activity remains locked in a flat trend.

Since April 19, when Shibarium transactions surpassed 7,400, the layer 2 blockchain has failed to return to this level. Shibarium transaction count has stayed largely between 700 and 3,000 since then, with no visible sign of momentum.

BONE fees have remained minimal on the network, with recent transactions being contract calls attracting a fee of 0.00001 BONE.

In the last few months, the Shibarium chain saw a reindexing with explorer statistics falling beneath the actual count. In this light, it is uncertain if the stall in network activity is due to the Shibarium network still adjusting to its prior upgrades, with metrics on the Shibarium explorer yet to return to previous counts, or an actual slowdown in the network activity.

Crypto futures activity cooled across the market, with 24-hour volume falling 26.59% to $156 billion. Open interest (OI) held steady around $127 billion, and liquidations declined for a second day to $156 million, down 40%.

A number of crypto assets including SHIB returned to the green, but futures open interest dropped as well as a mixed altcoin performance, indicating that traders might be reducing risk rather than chasing the rebound.

At the time of writing, SHIB was barely moving, just up 0.10% in the last 24 hours to $0.000005744, albeit reversing the prior day's drop.

Minutes from the April 27-28 Federal Open Market Committee meeting will be released later on Wednesday. The Fed kept the federal funds rate steady at between 3.5% and 3.75%, but the decision drew the biggest dissension within the FOMC in more than 30 years, with the rate-setting committee split 8-4.

Disclaimer: The opinions expressed here are not investment advice; they are provided for informational purposes only. The opinions expressed by our writers are their own and do not represent the views of U.Today. Every investment and all trading involves risk, so you should always perform your own research prior to making decisions. U.Today is not liable for any financial losses incurred while trading cryptocurrencies. We do not recommend investing money you cannot afford to lose.

Read more on U.Today "" + document.location.href + """,news:utoday,https://u.today/shibarium-transactions-surge-44-but-shib-isnt-moving,SHIB,SHIBUSDT,,network_upgrade,observe,3,single_asset,high,high,true,include,,market_wide_event,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T13:50:01Z,189.1283,mature_72h,true
cand_01130,news:1020:8dbb6996c8d5f5c8,2026-05-20T15:28:55Z,2026-05-20 23:28:55 UTC+8,2026-05-20T15:28:55Z,2026-05-20 23:28:55 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-20 23:28:55 UTC+8,2026-05-20T15:28:55Z,2026-05-20 23:28:55 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,RippleNet-Powered SBI Remit Collaborates with Major Japanese Bank - U.Today,"Japanese regional lender Tohoku Bank has teamed up with SBI Remit to overhaul its international money transfer services.

The collaboration, which officially launched on Wednesday, comes as many traditional domestic financial institutions in Japan scale back or entirely shut down their foreign exchange remittance services.

Domestic banks are currently in the process of retreating from international transfers due to the increasing administrative burden and resource constraints.

This is mainly driven by compliance costs and system upgrades.

Tohoku Bank has signed an agreement to funnel its remittance demand to SBI Remit to make sure that its customers still have access to global payment rails.

Notably, SBI Remit has been using Ripple’s distributed ledger technology (RippleNet) to facilitate cross-border payments for almost a decade.

The firm was also a trailblazer when it came to the XRP token for international remittance solutions in Japan. It rolled out its first XRP-powered corridor in July 2021.

Japan's Iwate Prefecture, where Tohoku Bank is headquartered, is currently dealing with rather severe domestic labor shortages. The region has grown increasingly reliant on foreign talent to support local industries.

Over the past decade, the foreign resident population has doubled across many local municipalities.

Notably, it has surged by 3.6 times in the corporate hub of Kitakami City alone.

The ability to reliably send wages back to home countries has become a critical regional issue.

The tie-up makes it possible for regional customers to bypass the delays of traditional correspondent banking. Users can initiate transfer requests 24/7 via a smartphone app. The service supports multiple settlement methods across 200 countries, including direct bank deposits, physical cash pickup, and so on.

Disclaimer: The opinions expressed here are not investment advice; they are provided for informational purposes only. The opinions expressed by our writers are their own and do not represent the views of U.Today. Every investment and all trading involves risk, so you should always perform your own research prior to making decisions. U.Today is not liable for any financial losses incurred while trading cryptocurrencies. We do not recommend investing money you cannot afford to lose.

Read more on U.Today "" + document.location.href + """,news:utoday,https://u.today/ripplenet-powered-sbi-remit-collaborates-with-major-japanese-bank,XRP,XRPUSDT,XRPUSDT,network_upgrade,observe,3,single_asset,high,high,true,include,,market_wide_event,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T15:28:55Z,187.48,mature_72h,true
cand_00891,news:1023:1b40c1b4f64c3a61,2026-05-20T19:30:00Z,2026-05-21 03:30:00 UTC+8,2026-05-20T19:30:00Z,2026-05-21 03:30:00 UTC+8,,,,UTC,source_rule:news:cryptonews,,2026-05-21 03:30:00 UTC+8,2026-05-20T19:30:00Z,2026-05-21 03:30:00 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Bitcoin longs hit 2.5-year high amid 5-day slide,"Bitcoin longs on Bitfinex surged to 80,636 BTC on May 20, the highest level since December 2023.

Leveraged traders on Bitfinex continued buying into Bitcoin’s sell-off, with margin long positions rising to 80,636 BTC on May 20 according to TradingView data.

The figure marks the highest level since December 2023 and represents a roughly 10% increase since the start of 2026. Bitcoin has fallen 13% year to date even as these long positions climbed.

The latest pullback saw Bitcoin slide from above $80,000 to approximately $76,000 over five consecutive losing sessions between May 15 and May 19.

It marks the second longest losing streak of the year, with the asset attempting its first daily green candle in six days at the time of writing. Bitcoin is now trading approximately 35% below its October 2025 all-time high of $126,000.

Historically, the so-called Bitfinex whale has acted as a contrarian indicator. Large leveraged long positions on the exchange have frequently expanded during market weakness and been reduced closer to local tops and trend reversals. The pattern does not guarantee a price floor, but it has attracted attention from analysts who track whale positioning as a leading signal.

Bitcoin is currently approaching a key technical zone. The asset is testing both the True Market Mean and the short-term holder cost basis near $78,000, with the 200-day moving average sitting above $81,000. Reclaiming that level would be seen by many traders as a first step toward structural recovery.

Rising margin longs during a sustained price decline can also signal that a clear price floor has not yet occurred. When leveraged long positions accumulate, the market becomes vulnerable to a cascade of liquidations if prices continue falling, amplifying downside pressure rather than absorbing it.

Crypto.news has tracked analyst commentary throughout 2026 that consistently pointed to $78,000 to $81,000 as the key zone for Bitcoin to reclaim before a sustained recovery becomes probable.

The divergence between rising margin exposure and falling prices reflects an ongoing standoff between dip buyers and sellers. The Bitcoin price page tracks real-time movements as that standoff plays out.",news:cryptonews,https://crypto.news/bitcoin-longs-hit-2-5-year-high-amid-5-day-slide/,BTC,BTCUSDT,BTCUSDT,whale_position,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T19:30:00Z,183.4619,mature_72h,true
cand_00790,2057204717441241284,2026-05-20T21:00:00Z,2026-05-21 05:00:00 UTC+8,2026-05-20T21:00:00Z,2026-05-21 05:00:00 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-21 05:00:00 UTC+8,2026-05-20T21:00:00Z,2026-05-21 05:00:00 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"🚨 SOFTBANK SELLS TWENTY ONE CAPITAL STAKE TO TETHER

SoftBank has sold its stake in Jack Mallers-led Twenty One Capital","🚨 SOFTBANK SELLS TWENTY ONE CAPITAL STAKE TO TETHER

SoftBank has sold its stake in Jack Mallers-led Twenty One Capital to Tether.

Twenty One Capital, also known as XXI, is a Bitcoin treasury firm backed by Tether and taken public through a Cantor Fitzgerald-linked SPAC. https://t.co/mlFYXFugJJ",webhook,,BTC,BTCUSDT,BTCUSDT,staking_governance,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T21:00:00Z,181.9619,mature_72h,true
